training_data/images/cargo/img_0424.jpg,720,58,883,218,cargo
training_data/images/cargo/img_0385.jpg,352,144,838,633,cargo
training_data/images/cargo/img_0356.jpg,426,298,578,455,cargo
training_data/images/cargo/img_0539.jpg,549,355,802,611,cargo
training_data/images/cargo/img_0248.jpg,354,196,652,489,cargo
training_data/images/cargo/img_0469.jpg,416,373,553,501,cargo
training_data/images/cargo/img_0334.jpg,189,373,392,564,cargo
training_data/images/cargo/img_0345.jpg,65,83,260,275,cargo
training_data/images/cargo/img_0410.jpg,625,331,805,523,cargo
training_data/images/cargo/img_0291.jpg,512,158,716,365,cargo
training_data/images/cargo/img_0344.jpg,39,110,242,304,cargo
training_data/images/cargo/img_0500.jpg,479,325,609,447,cargo
training_data/images/cargo/img_0533.jpg,585,340,853,608,cargo
training_data/images/cargo/img_0375.jpg,365,213,616,468,cargo
training_data/images/cargo/img_0266.jpg,319,275,730,680,cargo
training_data/images/cargo/img_0230.jpg,408,217,632,420,cargo
training_data/images/cargo/img_0295.jpg,532,67,735,274,cargo
training_data/images/cargo/img_0302.jpg,662,240,872,450,cargo
training_data/images/cargo/img_0618.jpg,376,341,732,703,cargo
training_data/images/cargo/img_0441.jpg,216,438,339,564,cargo
training_data/images/cargo/img_0556.jpg,366,338,603,593,cargo
training_data/images/cargo/img_0602.jpg,282,131,650,488,cargo
training_data/images/cargo/img_0322.jpg,550,460,750,667,cargo
training_data/images/cargo/img_0396.jpg,488,263,829,611,cargo
training_data/images/cargo/img_0470.jpg,419,380,546,514,cargo
training_data/images/cargo/img_0555.jpg,392,334,643,577,cargo
training_data/images/cargo/img_0347.jpg,126,64,302,240,cargo
training_data/images/cargo/img_0365.jpg,376,275,553,447,cargo
training_data/images/cargo/img_0580.jpg,230,254,546,587,cargo
training_data/images/cargo/img_0559.jpg,338,283,598,527,cargo
training_data/images/cargo/img_0448.jpg,53,511,193,654,cargo
training_data/images/cargo/img_0298.jpg,566,88,769,288,cargo
training_data/images/cargo/img_0434.jpg,562,300,680,414,cargo
training_data/images/cargo/img_0220.jpg,543,228,693,375,cargo
training_data/images/cargo/img_0316.jpg,403,394,583,575,cargo
training_data/images/cargo/img_0341.jpg,55,257,249,435,cargo
training_data/images/cargo/img_0508.jpg,379,313,542,467,cargo
training_data/images/cargo/img_0367.jpg,333,305,532,494,cargo
training_data/images/cargo/img_0437.jpg,409,360,525,480,cargo
training_data/images/cargo/img_0358.jpg,442,310,590,457,cargo
training_data/images/cargo/img_0267.jpg,369,293,779,710,cargo
training_data/images/cargo/img_0279.jpg,590,28,839,293,cargo
training_data/images/cargo/img_0612.jpg,212,77,679,565,cargo
training_data/images/cargo/img_0403.jpg,542,364,772,598,cargo
training_data/images/cargo/img_0243.jpg,483,307,778,603,cargo
training_data/images/cargo/img_0558.jpg,340,308,589,563,cargo
training_data/images/cargo/img_0491.jpg,496,296,598,410,cargo
training_data/images/cargo/img_0471.jpg,425,410,548,543,cargo
training_data/images/cargo/img_0288.jpg,500,348,693,547,cargo
training_data/images/cargo/img_0611.jpg,235,84,699,564,cargo
training_data/images/cargo/img_0459.jpg,242,285,375,414,cargo
training_data/images/cargo/img_0644.jpg,515,274,696,485,cargo
training_data/images/cargo/img_0474.jpg,446,530,570,674,cargo
training_data/images/cargo/img_0418.jpg,696,115,859,278,cargo
training_data/images/cargo/img_0412.jpg,623,343,810,515,cargo
training_data/images/cargo/img_0583.jpg,209,200,523,507,cargo
training_data/images/cargo/img_0325.jpg,560,625,755,768,cargo
training_data/images/cargo/img_0327.jpg,419,551,629,754,cargo
training_data/images/cargo/img_0608.jpg,192,75,652,534,cargo
training_data/images/cargo/img_0350.jpg,249,143,413,307,cargo
training_data/images/cargo/img_0311.jpg,453,381,638,563,cargo
training_data/images/cargo/img_0512.jpg,480,257,653,441,cargo
training_data/images/cargo/img_0435.jpg,532,333,653,451,cargo
training_data/images/cargo/img_0292.jpg,523,105,719,317,cargo
training_data/images/cargo/img_0549.jpg,423,313,672,590,cargo
training_data/images/cargo/img_0265.jpg,285,255,693,647,cargo
training_data/images/cargo/img_0270.jpg,476,250,858,633,cargo
training_data/images/cargo/img_0306.jpg,706,364,915,563,cargo
training_data/images/cargo/img_0603.jpg,246,141,615,517,cargo
training_data/images/cargo/img_0324.jpg,596,600,791,768,cargo
training_data/images/cargo/img_0526.jpg,663,257,930,528,cargo
training_data/images/cargo/img_0576.jpg,340,220,623,515,cargo
training_data/images/cargo/img_0454.jpg,72,254,200,381,cargo
training_data/images/cargo/img_0586.jpg,179,144,510,475,cargo
training_data/images/cargo/img_0274.jpg,479,215,808,527,cargo
training_data/images/cargo/img_0429.jpg,652,188,782,323,cargo
training_data/images/cargo/img_0545.jpg,512,257,758,510,cargo
training_data/images/cargo/img_0578.jpg,310,245,616,551,cargo
training_data/images/cargo/img_0445.jpg,153,583,290,724,cargo
training_data/images/cargo/img_0386.jpg,342,144,835,635,cargo
training_data/images/cargo/img_0284.jpg,475,197,685,408,cargo
training_data/images/cargo/img_0623.jpg,462,351,738,635,cargo
training_data/images/cargo/img_0374.jpg,363,227,603,464,cargo
training_data/images/cargo/img_0565.jpg,395,171,659,435,cargo
training_data/images/cargo/img_0404.jpg,540,394,765,617,cargo
training_data/images/cargo/img_0261.jpg,259,258,616,603,cargo
training_data/images/cargo/img_0241.jpg,356,288,656,561,cargo
training_data/images/cargo/img_0240.jpg,326,288,592,564,cargo
training_data/images/cargo/img_0377.jpg,379,197,643,470,cargo
training_data/images/cargo/img_0522.jpg,652,193,888,430,cargo
training_data/images/cargo/img_0515.jpg,538,204,723,403,cargo
training_data/images/cargo/img_0398.jpg,526,300,822,598,cargo
training_data/images/cargo/img_0373.jpg,345,244,585,474,cargo
training_data/images/cargo/img_0304.jpg,703,350,912,552,cargo
training_data/images/cargo/img_0349.jpg,202,113,362,283,cargo
training_data/images/cargo/img_0238.jpg,292,274,572,533,cargo
training_data/images/cargo/img_0384.jpg,382,167,825,607,cargo
training_data/images/cargo/img_0407.jpg,585,371,789,574,cargo
training_data/images/cargo/img_0569.jpg,346,173,623,440,cargo
training_data/images/cargo/img_0314.jpg,393,355,576,541,cargo
training_data/images/cargo/img_0372.jpg,338,258,558,475,cargo
training_data/images/cargo/img_0516.jpg,545,191,763,397,cargo
training_data/images/cargo/img_0237.jpg,280,270,542,535,cargo
training_data/images/cargo/img_0380.jpg,356,223,710,555,cargo
training_data/images/cargo/img_0389.jpg,258,155,798,681,cargo
training_data/images/cargo/img_0457.jpg,192,251,328,385,cargo
training_data/images/cargo/img_0601.jpg,329,107,685,468,cargo
training_data/images/cargo/img_0630.jpg,608,441,832,667,cargo
training_data/images/cargo/img_0528.jpg,655,388,929,651,cargo
training_data/images/cargo/img_0401.jpg,582,310,832,568,cargo
training_data/images/cargo/img_0205.jpg,546,573,664,699,cargo
training_data/images/cargo/img_0335.jpg,118,317,316,507,cargo
training_data/images/cargo/img_0233.jpg,296,240,532,477,cargo
training_data/images/cargo/img_0405.jpg,526,395,739,617,cargo
training_data/images/cargo/img_0251.jpg,163,18,493,340,cargo
training_data/images/cargo/img_0480.jpg,456,567,575,695,cargo
training_data/images/cargo/img_0258.jpg,269,195,583,504,cargo
training_data/images/cargo/img_0414.jpg,663,283,825,441,cargo
training_data/images/cargo/img_0449.jpg,19,464,162,590,cargo
training_data/images/cargo/img_0323.jpg,578,540,782,763,cargo
training_data/images/cargo/img_0472.jpg,419,440,546,575,cargo
training_data/images/cargo/img_0293.jpg,518,98,739,301,cargo
training_data/images/cargo/img_0592.jpg,185,190,508,515,cargo
training_data/images/cargo/img_0252.jpg,179,61,499,373,cargo
training_data/images/cargo/img_0552.jpg,396,318,649,581,cargo
training_data/images/cargo/img_0645.jpg,536,257,726,454,cargo
training_data/images/cargo/img_0228.jpg,498,154,686,354,cargo
training_data/images/cargo/img_0646.jpg,603,194,792,390,cargo
training_data/images/cargo/img_0438.jpg,349,367,473,484,cargo
training_data/images/cargo/img_0641.jpg,445,387,642,585,cargo
training_data/images/cargo/img_0560.jpg,342,258,593,511,cargo
training_data/images/cargo/img_0326.jpg,479,577,675,768,cargo
training_data/images/cargo/img_0535.jpg,593,333,838,587,cargo
training_data/images/cargo/img_0312.jpg,459,368,625,543,cargo
training_data/images/cargo/img_0364.jpg,385,263,563,441,cargo
training_data/images/cargo/img_0443.jpg,166,514,303,641,cargo
training_data/images/cargo/img_0504.jpg,359,281,505,424,cargo
training_data/images/cargo/img_0357.jpg,445,314,599,471,cargo
training_data/images/cargo/img_0562.jpg,358,205,613,453,cargo
training_data/images/cargo/img_0283.jpg,493,143,725,370,cargo
training_data/images/cargo/img_0208.jpg,524,564,664,701,cargo
training_data/images/cargo/img_0636.jpg,696,398,915,608,cargo
training_data/images/cargo/img_0547.jpg,462,273,715,530,cargo
training_data/images/cargo/img_0481.jpg,452,557,579,685,cargo
training_data/images/cargo/img_0343.jpg,43,158,240,345,cargo
training_data/images/cargo/img_0280.jpg,573,1,836,255,cargo
training_data/images/cargo/img_0616.jpg,283,251,696,688,cargo
training_data/images/cargo/img_0394.jpg,426,197,815,588,cargo
training_data/images/cargo/img_0450.jpg,1,401,142,531,cargo
training_data/images/cargo/img_0479.jpg,459,587,588,717,cargo
training_data/images/cargo/img_0511.jpg,439,275,613,451,cargo
training_data/images/cargo/img_0371.jpg,320,281,545,500,cargo
training_data/images/cargo/img_0542.jpg,532,303,775,555,cargo
training_data/images/cargo/img_0286.jpg,468,307,680,520,cargo
training_data/images/cargo/img_0617.jpg,332,308,720,694,cargo
training_data/images/cargo/img_0277.jpg,492,128,763,404,cargo
training_data/images/cargo/img_0493.jpg,472,314,576,424,cargo
training_data/images/cargo/img_0477.jpg,495,613,626,751,cargo
training_data/images/cargo/img_0256.jpg,198,83,512,405,cargo
training_data/images/cargo/img_0421.jpg,750,40,926,208,cargo
training_data/images/cargo/img_0614.jpg,248,144,720,601,cargo
training_data/images/cargo/img_0574.jpg,326,198,618,500,cargo
training_data/images/cargo/img_0483.jpg,525,537,645,651,cargo
training_data/images/cargo/img_0301.jpg,620,121,832,330,cargo
training_data/images/cargo/img_0488.jpg,542,354,656,481,cargo
training_data/images/cargo/img_0215.jpg,472,358,600,483,cargo
training_data/images/cargo/img_0363.jpg,390,261,552,421,cargo
training_data/images/cargo/img_0378.jpg,369,201,673,500,cargo
training_data/images/cargo/img_0289.jpg,512,311,708,513,cargo
training_data/images/cargo/img_0400.jpg,556,301,818,563,cargo
training_data/images/cargo/img_0303.jpg,686,307,905,525,cargo
training_data/images/cargo/img_0631.jpg,615,440,835,677,cargo
training_data/images/cargo/img_0285.jpg,450,245,670,470,cargo
training_data/images/cargo/img_0520.jpg,638,163,875,385,cargo
training_data/images/cargo/img_0273.jpg,499,233,849,554,cargo
training_data/images/cargo/img_0216.jpg,483,314,616,443,cargo
training_data/images/cargo/img_0613.jpg,269,124,729,577,cargo
training_data/images/cargo/img_0594.jpg,243,164,585,501,cargo
training_data/images/cargo/img_0392.jpg,350,188,808,648,cargo
training_data/images/cargo/img_0428.jpg,662,181,799,311,cargo
training_data/images/cargo/img_0305.jpg,700,340,926,561,cargo
training_data/images/cargo/img_0352.jpg,315,191,468,347,cargo
training_data/images/cargo/img_0548.jpg,438,288,692,550,cargo
training_data/images/cargo/img_0320.jpg,509,348,692,545,cargo
training_data/images/cargo/img_0651.jpg,542,80,738,290,cargo
training_data/images/cargo/img_0464.jpg,343,378,470,498,cargo
training_data/images/cargo/img_0507.jpg,376,307,535,464,cargo
training_data/images/cargo/img_0226.jpg,520,111,715,315,cargo
training_data/images/cargo/img_0275.jpg,463,198,773,501,cargo
training_data/images/cargo/img_0628.jpg,579,374,816,613,cargo
training_data/images/cargo/img_0563.jpg,373,193,625,445,cargo
training_data/images/cargo/img_0382.jpg,373,190,750,581,cargo
training_data/images/cargo/img_0466.jpg,388,370,523,503,cargo
training_data/images/cargo/img_0482.jpg,463,548,589,678,cargo
training_data/images/cargo/img_0225.jpg,552,128,723,305,cargo
training_data/images/cargo/img_0484.jpg,542,517,655,631,cargo
training_data/images/cargo/img_0634.jpg,718,408,950,648,cargo
training_data/images/cargo/img_0253.jpg,180,81,490,393,cargo
training_data/images/cargo/img_0468.jpg,408,374,542,507,cargo
training_data/images/cargo/img_0422.jpg,748,31,923,195,cargo
training_data/images/cargo/img_0510.jpg,433,283,610,458,cargo
training_data/images/cargo/img_0342.jpg,45,215,245,398,cargo
training_data/images/cargo/img_0321.jpg,528,387,723,575,cargo
training_data/images/cargo/img_0319.jpg,486,344,669,524,cargo
training_data/images/cargo/img_0263.jpg,282,247,640,607,cargo
training_data/images/cargo/img_0268.jpg,405,285,812,690,cargo
training_data/images/cargo/img_0521.jpg,649,177,896,407,cargo
training_data/images/cargo/img_0531.jpg,605,421,862,687,cargo
training_data/images/cargo/img_0348.jpg,156,77,315,253,cargo
training_data/images/cargo/img_0489.jpg,533,308,636,421,cargo
training_data/images/cargo/img_0212.jpg,481,493,611,634,cargo
training_data/images/cargo/img_0355.jpg,409,281,558,438,cargo
training_data/images/cargo/img_0573.jpg,312,187,599,475,cargo
training_data/images/cargo/img_0647.jpg,683,138,883,343,cargo
training_data/images/cargo/img_0368.jpg,335,311,516,504,cargo
training_data/images/cargo/img_0541.jpg,525,318,776,574,cargo
training_data/images/cargo/img_0582.jpg,225,235,540,534,cargo
training_data/images/cargo/img_0566.jpg,376,161,635,424,cargo
training_data/images/cargo/img_0236.jpg,282,258,546,518,cargo
training_data/images/cargo/img_0627.jpg,570,367,809,607,cargo
training_data/images/cargo/img_0652.jpg,529,1,730,210,cargo
training_data/images/cargo/img_0439.jpg,278,368,409,493,cargo
training_data/images/cargo/img_0546.jpg,482,251,733,515,cargo
training_data/images/cargo/img_0413.jpg,636,313,808,484,cargo
training_data/images/cargo/img_0231.jpg,370,234,586,445,cargo
training_data/images/cargo/img_0224.jpg,548,124,718,304,cargo
training_data/images/cargo/img_0588.jpg,202,148,530,480,cargo
training_data/images/cargo/img_0579.jpg,289,267,598,574,cargo
training_data/images/cargo/img_0242.jpg,436,293,710,568,cargo
training_data/images/cargo/img_0550.jpg,409,323,675,611,cargo
training_data/images/cargo/img_0210.jpg,495,556,630,699,cargo
training_data/images/cargo/img_0299.jpg,579,63,772,270,cargo
training_data/images/cargo/img_0423.jpg,758,40,912,200,cargo
training_data/images/cargo/img_0543.jpg,526,290,769,543,cargo
training_data/images/cargo/img_0567.jpg,382,155,636,427,cargo
training_data/images/cargo/img_0360.jpg,406,310,559,465,cargo
training_data/images/cargo/img_0633.jpg,720,424,946,658,cargo
training_data/images/cargo/img_0620.jpg,429,345,762,685,cargo
training_data/images/cargo/img_0239.jpg,317,287,575,552,cargo
training_data/images/cargo/img_0514.jpg,515,205,708,418,cargo
training_data/images/cargo/img_0625.jpg,535,363,793,620,cargo
training_data/images/cargo/img_0587.jpg,189,154,518,480,cargo
training_data/images/cargo/img_0590.jpg,172,160,515,504,cargo
training_data/images/cargo/img_0399.jpg,533,307,815,574,cargo
training_data/images/cargo/img_0540.jpg,522,340,793,600,cargo
training_data/images/cargo/img_0366.jpg,369,290,548,475,cargo
training_data/images/cargo/img_0318.jpg,459,385,656,573,cargo
training_data/images/cargo/img_0451.jpg,1,337,122,461,cargo
training_data/images/cargo/img_0536.jpg,592,348,848,598,cargo
training_data/images/cargo/img_0218.jpg,512,250,658,391,cargo
training_data/images/cargo/img_0519.jpg,639,168,869,393,cargo
training_data/images/cargo/img_0554.jpg,403,321,662,588,cargo
training_data/images/cargo/img_0337.jpg,33,311,225,493,cargo
training_data/images/cargo/img_0591.jpg,178,183,509,507,cargo
training_data/images/cargo/img_0361.jpg,403,287,556,454,cargo
training_data/images/cargo/img_0551.jpg,396,318,653,590,cargo
training_data/images/cargo/img_0610.jpg,195,84,683,555,cargo
training_data/images/cargo/img_0272.jpg,515,233,866,581,cargo
training_data/images/cargo/img_0229.jpg,459,183,655,381,cargo
training_data/images/cargo/img_0381.jpg,355,198,733,575,cargo
training_data/images/cargo/img_0329.jpg,385,478,578,670,cargo
training_data/images/cargo/img_0537.jpg,586,357,828,608,cargo
training_data/images/cargo/img_0296.jpg,550,91,746,305,cargo
training_data/images/cargo/img_0307.jpg,616,371,840,561,cargo
training_data/images/cargo/img_0213.jpg,473,448,609,587,cargo
training_data/images/cargo/img_0416.jpg,676,201,846,367,cargo
training_data/images/cargo/img_0271.jpg,502,245,875,617,cargo
training_data/images/cargo/img_0635.jpg,719,413,948,628,cargo
training_data/images/cargo/img_0402.jpg,563,328,828,577,cargo
training_data/images/cargo/img_0599.jpg,352,113,699,470,cargo
training_data/images/cargo/img_0447.jpg,106,563,240,705,cargo
training_data/images/cargo/img_0315.jpg,386,363,566,548,cargo
training_data/images/cargo/img_0452.jpg,1,297,123,420,cargo
training_data/images/cargo/img_0501.jpg,442,280,575,415,cargo
training_data/images/cargo/img_0564.jpg,389,181,640,440,cargo
training_data/images/cargo/img_0529.jpg,619,424,896,690,cargo
training_data/images/cargo/img_0619.jpg,392,345,749,690,cargo
training_data/images/cargo/img_0387.jpg,276,144,806,667,cargo
training_data/images/cargo/img_0585.jpg,176,144,508,475,cargo
training_data/images/cargo/img_0473.jpg,428,485,556,631,cargo
training_data/images/cargo/img_0255.jpg,206,85,513,404,cargo
training_data/images/cargo/img_0600.jpg,360,110,705,467,cargo
training_data/images/cargo/img_0426.jpg,673,127,812,264,cargo
training_data/images/cargo/img_0485.jpg,540,473,660,601,cargo
training_data/images/cargo/img_0593.jpg,240,188,565,523,cargo
training_data/images/cargo/img_0638.jpg,560,378,756,591,cargo
training_data/images/cargo/img_0259.jpg,279,223,599,547,cargo
training_data/images/cargo/img_0571.jpg,333,143,598,411,cargo
training_data/images/cargo/img_0637.jpg,613,381,816,594,cargo
training_data/images/cargo/img_0206.jpg,536,570,666,695,cargo
training_data/images/cargo/img_0607.jpg,180,74,602,513,cargo
training_data/images/cargo/img_0250.jpg,199,10,509,327,cargo
training_data/images/cargo/img_0336.jpg,49,307,250,501,cargo
training_data/images/cargo/img_0383.jpg,386,168,800,595,cargo
training_data/images/cargo/img_0568.jpg,366,171,612,427,cargo
training_data/images/cargo/img_0353.jpg,332,213,485,374,cargo
training_data/images/cargo/img_0490.jpg,513,294,625,407,cargo
training_data/images/cargo/img_0444.jpg,158,554,288,690,cargo
training_data/images/cargo/img_0351.jpg,285,163,439,323,cargo
training_data/images/cargo/img_0626.jpg,548,360,796,615,cargo
training_data/images/cargo/img_0246.jpg,488,343,788,635,cargo
training_data/images/cargo/img_0648.jpg,712,91,906,303,cargo
training_data/images/cargo/img_0287.jpg,485,340,690,541,cargo
training_data/images/cargo/img_0425.jpg,702,98,849,243,cargo
training_data/images/cargo/img_0642.jpg,462,360,655,558,cargo
training_data/images/cargo/img_0440.jpg,248,394,368,518,cargo
training_data/images/cargo/img_0492.jpg,480,297,603,414,cargo
training_data/images/cargo/img_0622.jpg,455,353,750,650,cargo
training_data/images/cargo/img_0598.jpg,350,117,688,478,cargo
training_data/images/cargo/img_0467.jpg,410,375,552,505,cargo
training_data/images/cargo/img_0584.jpg,173,155,498,484,cargo
training_data/images/cargo/img_0276.jpg,469,153,753,431,cargo
training_data/images/cargo/img_0544.jpg,529,265,766,521,cargo
training_data/images/cargo/img_0643.jpg,473,320,669,517,cargo
training_data/images/cargo/img_0417.jpg,676,154,838,313,cargo
training_data/images/cargo/img_0527.jpg,683,318,958,585,cargo
training_data/images/cargo/img_0397.jpg,512,298,833,611,cargo
training_data/images/cargo/img_0453.jpg,39,265,182,398,cargo
training_data/images/cargo/img_0430.jpg,648,205,769,334,cargo
training_data/images/cargo/img_0609.jpg,180,91,628,533,cargo
training_data/images/cargo/img_0281.jpg,566,27,813,278,cargo
training_data/images/cargo/img_0223.jpg,575,141,732,320,cargo
training_data/images/cargo/img_0235.jpg,293,248,549,490,cargo
training_data/images/cargo/img_0581.jpg,199,245,512,564,cargo
training_data/images/cargo/img_0395.jpg,448,214,810,581,cargo
training_data/images/cargo/img_0534.jpg,582,343,849,605,cargo
training_data/images/cargo/img_0282.jpg,538,87,759,318,cargo
training_data/images/cargo/img_0409.jpg,618,335,810,518,cargo
training_data/images/cargo/img_0411.jpg,619,343,808,521,cargo
training_data/images/cargo/img_0461.jpg,285,324,418,447,cargo
training_data/images/cargo/img_0615.jpg,258,193,695,640,cargo
training_data/images/cargo/img_0553.jpg,393,314,655,584,cargo
training_data/images/cargo/img_0433.jpg,583,260,702,383,cargo
training_data/images/cargo/img_0207.jpg,532,568,664,705,cargo
training_data/images/cargo/img_0621.jpg,453,350,763,654,cargo
training_data/images/cargo/img_0209.jpg,518,564,634,685,cargo
training_data/images/cargo/img_0606.jpg,198,101,593,501,cargo
training_data/images/cargo/img_0596.jpg,302,128,638,470,cargo
training_data/images/cargo/img_0204.jpg,554,599,683,721,cargo
training_data/images/cargo/img_0432.jpg,609,221,736,354,cargo
training_data/images/cargo/img_0406.jpg,569,385,775,601,cargo
training_data/images/cargo/img_0499.jpg,498,381,622,505,cargo
training_data/images/cargo/img_0244.jpg,523,330,826,625,cargo
training_data/images/cargo/img_0442.jpg,186,477,322,601,cargo
training_data/images/cargo/img_0509.jpg,398,295,553,468,cargo
training_data/images/cargo/img_0513.jpg,520,235,699,420,cargo
training_data/images/cargo/img_0415.jpg,668,260,835,421,cargo
training_data/images/cargo/img_0219.jpg,523,241,669,384,cargo
training_data/images/cargo/img_0431.jpg,630,211,755,345,cargo
training_data/images/cargo/img_0506.jpg,358,303,498,460,cargo
training_data/images/cargo/img_0254.jpg,173,87,505,398,cargo
training_data/images/cargo/img_0338.jpg,29,328,240,508,cargo
training_data/images/cargo/img_0234.jpg,299,245,539,491,cargo
training_data/images/cargo/img_0530.jpg,596,435,892,700,cargo
training_data/images/cargo/img_0605.jpg,238,130,600,511,cargo
training_data/images/cargo/img_0340.jpg,66,295,262,493,cargo
training_data/images/cargo/img_0370.jpg,312,300,533,514,cargo
training_data/images/cargo/img_0247.jpg,435,307,720,607,cargo
training_data/images/cargo/img_0632.jpg,649,431,875,663,cargo
training_data/images/cargo/img_0463.jpg,325,364,459,491,cargo
training_data/images/cargo/img_0308.jpg,549,378,733,553,cargo
training_data/images/cargo/img_0502.jpg,418,268,552,404,cargo
training_data/images/cargo/img_0354.jpg,359,248,516,415,cargo
training_data/images/cargo/img_0460.jpg,268,310,409,431,cargo
training_data/images/cargo/img_0346.jpg,99,64,286,253,cargo
training_data/images/cargo/img_0604.jpg,238,145,599,520,cargo
training_data/images/cargo/img_0525.jpg,668,240,913,473,cargo
training_data/images/cargo/img_0269.jpg,442,263,832,654,cargo
training_data/images/cargo/img_0331.jpg,349,417,542,611,cargo
training_data/images/cargo/img_0458.jpg,220,270,356,393,cargo
training_data/images/cargo/img_0297.jpg,552,90,758,294,cargo
training_data/images/cargo/img_0333.jpg,266,398,460,588,cargo
training_data/images/cargo/img_0390.jpg,266,158,795,684,cargo
training_data/images/cargo/img_0475.jpg,475,573,600,717,cargo
training_data/images/cargo/img_0532.jpg,605,391,859,648,cargo
training_data/images/cargo/img_0369.jpg,319,318,520,514,cargo
training_data/images/cargo/img_0214.jpg,466,405,600,535,cargo
training_data/images/cargo/img_0232.jpg,326,241,553,461,cargo
training_data/images/cargo/img_0376.jpg,372,203,639,478,cargo
training_data/images/cargo/img_0589.jpg,178,154,518,487,cargo
training_data/images/cargo/img_0486.jpg,533,443,645,558,cargo
training_data/images/cargo/img_0222.jpg,562,173,735,343,cargo
training_data/images/cargo/img_0639.jpg,492,383,695,583,cargo
training_data/images/cargo/img_0557.jpg,343,328,595,597,cargo
training_data/images/cargo/img_0436.jpg,466,354,593,473,cargo
training_data/images/cargo/img_0278.jpg,568,87,832,348,cargo
training_data/images/cargo/img_0309.jpg,486,384,663,565,cargo
training_data/images/vision_target/img_20190114_192610_1.jpg,1043,554,3037,1463,vision_target
